1008566, DAVIS, REID, 3, 6834.3, 4016
1008569, BENTON, HORTON, 4, 13473.8, 4017
1008571, ROD, FRANKS, 6, 7698.1, 3991
1008573, LLOYD, CHAMBERS, 2, 12550.7, 4011
1008575, DANA, ESPINOZA, 0, 11671.4, 4007
1008577, FRANK, HARMON, 4, 18296, 4000
1008578, JOE, OSBORN, 5, 26449.1, 3999
1008582, BORIS, MEYER, 0, 24992.9, 4010
1008585, EFRAIN, LAMB, 0, 4608.5, 3998
1008587, ANDRES, DAY, 4, 28433.8, 4012
1008592, JERMAINE, LEE, 0, 22145.1, 4018
1008595, FELIX, SCHWARTZ, 7, 18986.5, 4018
1008600, LEMUEL, GOULD, 7, 4994.6, 4007
1008603, FRANKLIN, KNIGHT, 6, 22977.3, 3992
1008604, JUSTIN, GORDON, 6, 11497.1, 3997
1008609, BRADLEY, DEAN, 0, 19446.7, 4006
1008610, DANA, MCCARTY, 7, 9228.7, 4015
1008614, BOYD, HALL, 7, 11026.6, 4008
1008615, GRAIG, KEMP, 0, 27425.7, 4005
1008620, ISRAEL, ADKINS, 4, 19960.7, 4008
1008621, CLAUD, NIEVES, 0, 21132.4, 4018
1008624, CONRAD, PARRISH, 6, 14075.6, 4001
1008627, MODESTO, GOOD, 0, 21355.7, 4005
1008631, DARELL, MEYER, 6, 17818.6, 4012
1008634, THADDEUS, YANG, 0, 23127.5, 4016
1008637, GERARDO, TURNER, 2, 20371.8, 4018
1008638, COLLIN, WARD, 3, 18189, 3991
1008641, CURTIS, RIVAS, 4, 18622.4, 4007
1008642, ALBERT, HIGGINS, 1, 5683.9, 3998
1008646, ANTONE, BLEVINS, 6, 4046.2, 4015
1008647, DWIGHT, MCDOWELL, 1, 21087, 4014
1008649, THEO, CHAVEZ, 5, 26644.8, 4014
1008654, BRANDEN, CARDENAS, 1, 27091, 4007
1008656, JOHNNIE, HOOD, 0, 16577.4, 4017
1008658, FRANCESCO, WEBB, 2, 23348.6, 4009
1008660, HAROLD, PERRY, 3, 6933.2, 4005
1008665, MONTY, WALL, 4, 5054.4, 4003
1008667, DELBERT, COLON, 4, 13115.8, 3991
1008671, OCTAVIO, GRIFFITH, 2, 28177.1, 3991
1008675, CESAR, LANE, 1, 22531.8, 3998
1008679, DOMENIC, BURRIS, 2, 18758.3, 4003
1008684, CARROL, LARSON, 4, 24871.5, 4004
1008686, CHARLIE, GIBBS, 5, 10084.8, 3999
1008691, EUSEBIO, SWANSON, 4, 8832.5, 4010
1008695, BRICE, BAKER, 6, 16530.9, 3995
1008697, HUGO, BOYLE, 1, 4013.2, 4003
1008702, RICHIE, CAREY, 2, 19377.8, 4017
1008703, JOEY, MCKNIGHT, 5, 15385.5, 4012
1008706, SHIRLEY, YANG, 3, 4569.7, 4016
1008711, GABRIEL, LOVE, 2, 25327.2, 3992
1008714, DAVE, MONTOYA, 2, 18464.8, 3997
1008715, CARTER, AUSTIN, 3, 23075.7, 4005
1008720, IRVING, ROSALES, 7, 15568.3, 4007
1008723, NORMAN, LARA, 3, 14955.4, 4019
1008726, DOUGLAS, HUFF, 0, 25013.7, 4009
1008728, CLAY, KEY, 4, 12674.7, 4003
1008731, LAWERENCE, MARKS, 3, 16223.6, 4011
1008736, SERGIO, REID, 5, 20777.4, 3993
1008740, VAL, MARTIN, 0, 5953.7, 4012
1008743, DORSEY, FOWLER, 4, 4958.9, 4008
1008744, AHMED, EWING, 0, 20928.8, 3993
1008749, EUGENE, WATSON, 3, 13884.2, 3995
1008752, WILLARD, MAXWELL, 3, 13482.9, 4014
1008756, TY, SHEPHERD, 2, 12802.7, 4005
1008760, TYRON, EMERSON, 2, 13058, 4013
1008761, KAREEM, KENNEDY, 1, 11853.4, 4019
1008763, DESMOND, BAKER, 1, 25673.1, 3991
1008767, ANDREA, ROBBINS, 1, 11346.3, 3990
1008771, EVERETT, WILLIS, 7, 4964.8, 4001
1008775, KIM, MEYER, 6, 9294.8, 4014
1008776, JORGE, MCCONNELL, 4, 23538.7, 4001
1008780, LESLEY, KAUFMAN, 3, 5139.5, 4017
1008784, ELOY, NEWTON, 7, 4153.5, 4017
1008786, RUDOLF, LOGAN, 2, 17372.2, 4018
1008790, FERNANDO, FLETCHER, 3, 6579.3, 4011
1008791, AUBREY, HANSEN, 6, 26828.4, 4013
1008793, DARNELL, GREEN, 4, 17046.7, 4013
1008797, MAXWELL, MAYER, 7, 18578.8, 4001
1008799, OSVALDO, HATFIELD, 2, 24061, 4001
1008801, FOREST, TURNER, 2, 20320.2, 4019
1008804, CRAIG, HAYES, 2, 5662.6, 3991
1008806, KASEY, PIERCE, 3, 21929.9, 3990
1008810, ALVIN, BECK, 5, 23317.1, 4014
1008812, JOAN, BRANCH, 7, 20082.2, 3990
1008814, ALVIN, MCCULLOUGH, 7, 9091.6, 3998
1008815, LONNIE, PENA, 2, 13213.7, 3997
1008818, MAC, TRAN, 5, 12991.7, 4019
1008822, OTHA, OCHOA, 2, 22737.1, 3991
1008824, FRANK, NEWTON, 2, 19613.1, 3991
1008827, JAYSON, MANN, 7, 11002.7, 4002
1008830, NELSON, MOSLEY, 7, 12129.2, 3996
1008831, MICAH, DEJESUS, 0, 15431, 3995
1008832, DEL, RODGERS, 6, 19151.4, 4009
1008834, RODRIGO, WILKINSON, 2, 20811.8, 3998
1008835, BURT, BOLTON, 3, 24988.4, 3991
1008840, BLAIR, AYERS, 0, 24457.4, 3994
1008845, RICHARD, PEREZ, 7, 14063.2, 4008
1008846, MAXWELL, CROSS, 2, 13148.3, 4002
1008847, DARIUS, CARPENTER, 1, 13910, 3998
1008852, ROYAL, BRADY, 3, 14775.7, 3999
1008853, ZACHERY, WITT, 2, 15695.5, 4019
1008856, LOREN, LAWSON, 3, 27542, 4003
1008860, CHRISTOPHER, STUART, 4, 6071.6, 4018
1008862, FERNANDO, VELASQUEZ, 6, 17054.2, 4003
1008867, JAMEL, FOSTER, 0, 24848.5, 3995
1008869, DORSEY, DUNLAP, 7, 20238.1, 4003
1008872, STERLING, FULTON, 2, 6979.1, 4003
1008873, RONNIE, BLACK, 5, 18795, 3996
1008877, TANNER, BRYANT, 2, 25242.6, 3995
1008879, LYNN, YANG, 0, 18766.9, 3999
1008880, DARRICK, HILL, 1, 16298.5, 3990
1008882, GARRETT, FOX, 0, 4199.6, 4012
1008884, DUNCAN, WASHINGTON, 5, 21064.1, 3993
1008887, ELMO, WALLER, 2, 11508.3, 4018
1008891, MITCH, BUSH, 2, 13587.4, 4013
1008896, PETER, SCHNEIDER, 0, 17050.6, 4011
1008897, COLTON, HEAD, 6, 10351.9, 3990
1008900, WAYNE, SALAS, 5, 8297, 3993
1008903, LENNY, PACHECO, 0, 22829, 4003
1008905, RAY, ENGLAND, 1, 12701.8, 3991
1008909, JARRED, ROMAN, 5, 25904, 3991
1008913, LEMUEL, REID, 7, 17894.1, 4014
1008914, BARRETT, EVANS, 7, 12701.2, 4017
1008918, HUEY, PUCKETT, 1, 11430.5, 4008
1008920, CARLOS, GARRETT, 4, 21913.5, 3992
1008921, KEITH, HAYES, 4, 20392.4, 4007
1008922, MARQUIS, DALTON, 0, 19758.8, 3993
1008926, GAYLORD, STEPHENS, 6, 7477.6, 4013
1008927, BENNETT, RUSSELL, 0, 23901.7, 4017
1008931, CHAD, STRONG, 1, 26619, 3993
1008933, FRITZ, BRADSHAW, 3, 28011.3, 4010
1008936, NORMAN, IRWIN, 2, 13479.1, 4002
1008941, KENNY, CARRILLO, 5, 17623.9, 3999
1008944, ORVAL, MCFADDEN, 3, 27367.7, 4005
1008946, NICKY, WATTS, 2, 6836.4, 4006
1008951, RUSS, TANNER, 1, 20028.1, 3995
1008956, LEOPOLDO, CARPENTER, 5, 10092.9, 4002
1008957, KURT, CARTER, 3, 11683.8, 4001
1008958, CLINT, DUNLAP, 3, 25696.8, 4016
1008963, CONRAD, AUSTIN, 0, 9604.3, 3996
1008968, SHAD, HOWELL, 0, 20714, 3992
1008972, GIOVANNI, BOOTH, 3, 7747.1, 4007
1008977, DEMARCUS, HARDING, 5, 17527.3, 3998
1008980, JORDON, BURRIS, 6, 20940.6, 3993
1008983, ELIAS, DOWNS, 3, 18339, 4003
1008985, JOSEF, POOLE, 1, 27964.8, 4012
1008989, HEATH, TOWNSEND, 0, 18813.3, 4007
1008994, FREDRIC, GRIFFITH, 5, 19870.5, 4013
1008999, CARTER, DURAN, 4, 6253.3, 4001
1009002, BOBBIE, HOWE, 2, 19995.5, 3998
1009003, FERMIN, SOSA, 0, 23979.9, 4001
1009004, REED, ODOM, 1, 17588, 4016
1009009, FRANKIE, GILES, 3, 10150.8, 3999
1009011, ROMAN, INGRAM, 6, 16829.3, 3990
1009012, RODERICK, POLLARD, 1, 8275.9, 3998
1009014, CARROL, HAYES, 6, 28831.2, 4016
1009019, GERARD, MORIN, 2, 21456.6, 4015
1009022, ROBERTO, HOLCOMB, 1, 9697.9, 3993
1009027, WINSTON, CLEMENTS, 3, 25365.2, 3997
1009028, ELWOOD, BARRERA, 4, 24028.1, 4018
1009031, BUDDY, CLEVELAND, 4, 26784.9, 4005
1009034, JOHNNIE, WITT, 7, 19970.9, 3997
1009035, CLINT, KIDD, 6, 21677.9, 4008
1009039, IRVIN, MCCLURE, 5, 18670.7, 4010
1009042, SHAUN, HARPER, 7, 24865.3, 4016
1009043, LEON, THOMPSON, 5, 12853.5, 3999
1009047, MOSHE, WARE, 5, 21798.1, 3990
1009052, SYLVESTER, PATTON, 5, 23171.5, 4002
1009056, CHARLIE, SCHNEIDER, 5, 10606.8, 4013
1009058, VAN, SUAREZ, 5, 28934.8, 4011
1009060, JOEY, FOREMAN, 6, 25826.9, 3990
1009064, WILSON, SUAREZ, 7, 10090, 3992
1009066, MATHEW, KIRK, 5, 28753.6, 4001
1009071, ARNOLDO, SULLIVAN, 1, 16490.6, 4002
1009072, BERNARD, BLACKWELL, 7, 18739.3, 4003
1009077, OLIVER, PARKS, 5, 7592.6, 4007
1009080, GABRIEL, LLOYD, 5, 28743.2, 4016
1009081, ROY, KIM, 6, 17849.8, 4015
1009082, PEDRO, NIELSEN, 0, 13140.5, 4008
1009085, TYLER, BYRD, 7, 17021.9, 4001
1009087, ROSARIO, STEVENS, 3, 11517.2, 4016
1009091, TRACY, ORR, 1, 17664.6, 4016
1009094, BRYAN, BUCKLEY, 6, 23551.6, 4015
1009098, MARCELINO, WITT, 1, 17763.7, 4014
1009103, AMADO, BARRON, 5, 16121.3, 4008
1009104, MASON, CUMMINGS, 4, 12185.7, 4004
1009109, BRET, SHAFFER, 5, 14069.5, 3990
1009110, BRIAN, WOLFE, 0, 23538.6, 4014
1009111, HERMAN, BREWER, 7, 15591.9, 4005
1009116, JAMEL, DICKSON, 0, 14120.2, 4015
1009121, DOMINIC, ENGLAND, 4, 16845.9, 4004
1009126, EVERETT, HALL, 4, 13739.3, 3990
1009131, HEATH, CARSON, 4, 23839.1, 4001
1009135, BLAKE, OWENS, 3, 17341.8, 3999
1009139, VINCENT, FLOYD, 3, 24120.8, 3991
1009144, NIGEL, KOCH, 6, 7838.7, 4006
1009146, MALIK, VASQUEZ, 1, 18570.2, 3997
1009150, KELVIN, LANGLEY, 2, 15229.8, 4016
1009151, WILTON, LANDRY, 6, 25825.4, 4001
1009155, ERWIN, HICKMAN, 1, 26524.4, 4015
1009159, ELLIOTT, SARGENT, 0, 5028.4, 4019
1009164, HERIBERTO, SIMS, 6, 4160.7, 4012
1009165, RAYMON, THOMAS, 2, 5950.3, 3998
1009170, MILTON, MONROE, 4, 11048.7, 4000
1009173, LEONEL, BRENNAN, 2, 16774.2, 4014
1009178, ELVIS, RUSSELL, 2, 27397.5, 3999
1009179, DAMION, PICKETT, 6, 6443.2, 4018
1009183, CHI, BURRIS, 5, 5405.4, 4003
1009186, DAMION, RATLIFF, 3, 27080.2, 3994
1009187, FELTON, SELLERS, 1, 8696.1, 4016
1009192, ALLEN, MUNOZ, 2, 25535.3, 4017
1009193, ARNOLD, SHAW, 5, 8085.6, 4015
1009196, KENNY, SOTO, 0, 5337.4, 4008
1009197, BOYD, MCCALL, 3, 13171.3, 3994
1009201, STEPHEN, RICH, 2, 5862.4, 3992
1009205, CORNELIUS, REYES, 2, 4333, 4010
1009209, NAPOLEON, MARSHALL, 3, 16574.1, 3999
1009210, ALEC, HOLDEN, 0, 6536.3, 3997
1009213, STEPHAN, WHITAKER, 2, 20163.4, 4014
1009214, IKE, WADE, 7, 4131.9, 4007
1009217, ROCKY, MAYNARD, 4, 16127.4, 3991
1009222, ANTONIO, FERNANDEZ, 2, 7814.7, 3991
1009225, DEANDRE, JONES, 2, 28037.9, 4005
1009229, PATRICK, LOGAN, 4, 5049.6, 4014
1009232, FERNANDO, PUGH, 7, 23331.5, 4006
1009233, TOMMY, KEMP, 6, 19357.2, 4004
1009237, WILLIE, WILLIAMS, 2, 20455.4, 4011
1009239, LAVERNE, HOLLOWAY, 2, 21800.6, 4009
1009243, GARRY, HATFIELD, 3, 5394.4, 4004
1009247, GALE, BLACKBURN, 1, 24463.1, 4011
1009252, TREY, PARKER, 5, 25889.5, 4009
1009257, ANDREA, HINTON, 6, 4989.2, 4000
1009262, STEWART, MULLINS, 0, 8642.7, 3996
1009264, JEAN, COLLIER, 6, 13662.3, 4016
1009269, NORBERT, BRENNAN, 0, 17489.3, 4003
1009273, BARRETT, STEPHENSON, 5, 6157.4, 4007
1009278, TEODORO, NASH, 7, 6564.6, 3990
1009279, NOEL, CHANEY, 5, 11650, 4001
1009280, JEFFEREY, GAINES, 3, 19176.8, 4017
1009283, ANIBAL, MERCER, 5, 24999.7, 4018
1009286, RODGER, LESTER, 4, 8930.5, 4019
1009289, ROLANDO, RASMUSSEN, 4, 14444.6, 4010
1009294, ARON, RUTLEDGE, 6, 16994.4, 4005
1009296, GEORGE, HUFF, 1, 15602.5, 4002
1009300, SID, LOPEZ, 6, 18678.6, 3996
1009305, DAREN, ATKINSON, 0, 15933.4, 4010
1009307, ALFRED, HINTON, 3, 20538.1, 3990
1009308, GERALD, BATTLE, 3, 25073.3, 4003
1009311, WILBERT, DUNLAP, 4, 25342.7, 4013
1009315, ANTHONY, MCGOWAN, 3, 27029.7, 4008
1009318, CHANG, LEVINE, 1, 4041, 4004
1009320, GAYLORD, MARKS, 2, 9772.8, 3994
1009322, GARFIELD, MCMAHON, 0, 17751.1, 4010
1009326, JESSE, ROJAS, 7, 14693.4, 4000
1009330, JOHNATHON, SPEARS, 6, 11445.2, 3991
1009334, JASON, SWANSON, 4, 15274.3, 3991
1009337, GENARO, DEAN, 6, 24527.8, 3992
1009340, NOEL, BURTON, 7, 20561.1, 3998
1009342, CHRISTIAN, FARLEY, 2, 19185.6, 4001
1009344, DARRELL, LAMB, 4, 16838, 4012
1009347, ANDERSON, BERNARD, 4, 26614.9, 4004
1009348, CORDELL, WOLFE, 4, 12839.6, 4014
1009353, ARON, SINGLETON, 1, 16070.4, 3999
1009356, GASTON, AVILA, 4, 16273.1, 4012
1009358, ANDRE, TYLER, 3, 4011.2, 4009
1009361, NEVILLE, WILCOX, 4, 16257.3, 4001
1009363, BEAU, DAVIDSON, 0, 8871.1, 3998
1009366, STACEY, STEWART, 2, 10156.8, 3994
1009369, FELIX, HERRERA, 3, 28070.5, 4018
1009373, JEFFREY, BARLOW, 3, 20481.9, 3993
1009378, EARNEST, ALBERT, 6, 19380.1, 3997
1009379, ROSENDO, CARR, 6, 28063.5, 3997
1009382, ANTON, WEBER, 1, 16420.6, 4006
1009384, CARLTON, STEVENS, 4, 9501.6, 3992
1009389, MURRAY, WILLIAMS, 3, 5129.2, 4018
1009392, NEAL, LANG, 0, 14401.2, 3993
1009396, EDISON, GREEN, 3, 23383.9, 3997
1009400, RAYFORD, BOWEN, 0, 4954, 3998
1009403, LEIF, MASSEY, 2, 22887.5, 4017
1009407, EDGARDO, PICKETT, 5, 17464.8, 4019
1009408, JAIME, RHODES, 1, 14971, 3994
1009410, WILLIAN, FERGUSON, 4, 13862.9, 4000
1009415, MALCOM, SHARP, 1, 15025.4, 3995
1009416, DAMIAN, CASTANEDA, 2, 17029.1, 4007
1009420, DEXTER, DONALDSON, 4, 25735.1, 3992
1009423, PABLO, WATSON, 6, 16604.1, 4003
1009427, HANK, KNOWLES, 7, 28658, 3999
1009428, MILLARD, CASH, 5, 6224.4, 4000
1009429, DWAYNE, CHANDLER, 1, 20653.4, 3994
1009432, HARLAND, HOFFMAN, 7, 11830.3, 4017
1009437, JOSHUA, HOWARD, 4, 26874.6, 3990
1009439, DOUGLASS, DAUGHERTY, 2, 20746.1, 3991
1009440, ARNOLD, MAYS, 5, 15782, 4014
1009444, NEIL, MERRILL, 0, 28817.1, 4002
1009445, SHERWOOD, SAVAGE, 3, 16384.1, 3993
1009450, JOHNSON, BALL, 2, 20449.7, 4014
1009453, HARRIS, DUNN, 1, 17341.9, 4013
1009455, AUSTIN, STOKES, 1, 16838.3, 4007
1009457, BROOKS, HURST, 1, 25241.3, 4012
1009460, WARREN, MERCER, 4, 17397.3, 3997
1009463, DEE, FRENCH, 7, 22656.5, 4011
1009465, ROD, HANSEN, 3, 26619.5, 4009
1009469, GARY, WARNER, 6, 5630.5, 4008
1009470, MIKEL, TATE, 7, 13435.2, 3990
1009475, JAMAAL, NAVARRO, 1, 22811.4, 3993
1009479, JONAH, ASHLEY, 4, 6711.8, 4000
1009484, ISMAEL, RAYMOND, 1, 17192.4, 4001
1009486, IRVING, TALLEY, 5, 9464.3, 4001
1009489, ROBERTO, POPE, 0, 23562.3, 3991
1009492, MCKINLEY, SOTO, 2, 8042.7, 3991
1009494, GILBERTO, MURRAY, 7, 11180.8, 4006
1009497, GARLAND, MCLEOD, 0, 16891.4, 3999
1009499, BRUCE, CONLEY, 1, 24710.4, 3995
1009502, CALEB, ROSALES, 5, 12195.8, 3998
1009507, WALKER, SUMMERS, 4, 17539, 4012
1009510, JOHNATHON, MUNOZ, 6, 13696.1, 3998
1009511, REGGIE, MORRISON, 7, 19095.2, 3994
1009514, DELMAR, BENTLEY, 7, 21494.1, 4004
1009519, ALPHONSE, PAGE, 6, 22958, 4019
1009521, JEROMY, KEMP, 7, 28552.9, 4014
1009522, SAUL, GALLOWAY, 7, 16745.3, 4003
1009524, JAYSON, FRANKLIN, 6, 20352.1, 4011
1009527, JOHNIE, HOLLOWAY, 7, 13176.8, 4010
1009531, ISAIAH, MONROE, 4, 22704.2, 4011
1009534, ISIAH, WILLIAMS, 6, 5382.1, 3993
1009536, BLAIR, PATEL, 0, 16520.2, 4004
1009540, EDUARDO, HENSLEY, 2, 25336.3, 3997
1009545, GLENN, WALLACE, 1, 8813.5, 4005
1009548, ALEXANDER, WEBER, 4, 8113.2, 3996
1009553, LANNY, SAMPSON, 4, 15387.9, 4002
1009558, MARC, MERRILL, 4, 15363.1, 3991
1009562, SHELDON, SIMS, 3, 11029.3, 4003
1009564, CRISTOBAL, FLYNN, 2, 19434.8, 4011
1009565, FIDEL, BARBER, 6, 11462.8, 4012
1009567, ALDO, FARLEY, 4, 15240.1, 4008
1009571, LOYD, ABBOTT, 1, 14806, 4009
1009572, SAMMIE, AGUILAR, 6, 4177.9, 3995
1009575, DWIGHT, MORRISON, 2, 8869, 4019
1009578, ORVILLE, LAMBERT, 2, 23656.1, 3993
1009580, WILLIAMS, SANCHEZ, 5, 27519.7, 4013
1009582, GERMAN, SAVAGE, 4, 22148.2, 4007
1009585, DOMINIQUE, SULLIVAN, 6, 19762.8, 4002
1009589, EMILIO, HAMPTON, 1, 17843.7, 4017
1009593, MIKEL, SHELTON, 3, 10581.9, 4014
1009597, STANLEY, VEGA, 5, 27336.9, 4003
1009598, HOBERT, SWEENEY, 3, 26630, 4006
1009601, ISAAC, TRAN, 7, 23089.1, 4015
1009606, TYREE, MATHIS, 7, 4802.7, 3998
1009607, BRUNO, JOYNER, 3, 18830, 4013
1009608, DILLON, HUDSON, 4, 12595.5, 4018
1009613, IKE, COLON, 3, 22001.3, 4004
1009618, WELDON, ROSA, 2, 6461.3, 3995
1009620, CESAR, KIRKLAND, 1, 13336.1, 3998
1009623, BILLY, VARGAS, 4, 26409.5, 4011
1009626, PAUL, BENTON, 4, 12961, 3990
1009627, JULIUS, CURTIS, 4, 6777.7, 4003
1009628, ALONZO, ATKINS, 6, 7037.6, 3993
1009631, SID, FORBES, 2, 28869.1, 3992
1009635, MOHAMMAD, DONALDSON, 7, 4661.2, 4011
1009640, PORFIRIO, RODRIQUEZ, 1, 19353.1, 4006
1009643, BUDDY, ROBERSON, 1, 21261.1, 3995
1009644, TYRONE, BLACKBURN, 6, 18083.5, 4002
1009647, HOWARD, BROWN, 1, 7148.5, 4012
1009649, CLAUDE, RYAN, 6, 19096, 4015
1009653, LLOYD, BLANCHARD, 5, 4061.3, 4003
1009657, RENALDO, WATKINS, 4, 8979.8, 4015
1009660, ANGELO, BATTLE, 7, 25861.8, 4008
1009665, RAFAEL, HANSEN, 4, 5607.9, 4015
1009666, EMIL, ASHLEY, 5, 21545.9, 3996
1009667, CRISTOPHER, MCFARLAND, 7, 5965.1, 3994
1009671, WILBERT, JENKINS, 4, 5609.7, 4007
1009674, SCOT, BLEVINS, 3, 12548.2, 3997
1009679, JERALD, REEVES, 0, 28295, 4008
1009680, JEWELL, CERVANTES, 6, 11374.9, 4000
1009683, RALPH, ATKINSON, 1, 12741.9, 4010
1009684, DEXTER, WARE, 7, 11817.9, 3993
1009688, FAUSTO, MIDDLETON, 5, 9695.1, 3994
1009689, DOUG, ARMSTRONG, 1, 7400.8, 4014
1009691, STERLING, GILBERT, 5, 26168.3, 3998
1009696, LAUREN, RIDDLE, 5, 17155.2, 4015
1009698, TREY, BOONE, 6, 15451.4, 3997
1009699, MATTHEW, RUTLEDGE, 3, 12500.1, 4001
1009701, JAME, WELLS, 5, 4699.7, 4005
1009705, JACINTO, JOHNSON, 5, 11133.6, 4002
1009707, AVERY, MEJIA, 7, 8771.6, 4011
1009708, RODERICK, CHERRY, 0, 17258.6, 3995
1009711, JOHNATHAN, WEISS, 3, 20430.5, 4013
1009716, BARRY, ESPINOZA, 0, 25782.8, 3994
1009721, DOMENIC, ARMSTRONG, 6, 5433.4, 4019
1009726, MATTHEW, COOLEY, 6, 4433.3, 3993
1009729, JOSPEH, DEAN, 2, 4423, 4007
1009734, HILARIO, CLEMONS, 1, 22964.7, 3993
1009735, ARDEN, LYNCH, 3, 17809.6, 4019
1009737, MOSES, GLENN, 7, 8859.7, 4004
1009741, ISAAC, BRADSHAW, 7, 25186.4, 4004
1009743, EVERETT, MUELLER, 7, 10987.8, 4006
1009747, GARFIELD, MUELLER, 0, 26259.1, 4010
1009752, HERSHEL, FREEMAN, 4, 21975.3, 4018
1009755, MALCOM, BAKER, 0, 7268.2, 3995
1009759, ARLEN, GOMEZ, 7, 6181.8, 4004
1009764, ERIC, AVERY, 1, 21659.3, 4006
1009769, NICOLAS, COOKE, 2, 10694.5, 4007
1009772, JOEL, HUNTER, 7, 19061.3, 4010
1009774, SERGIO, HUTCHINSON, 5, 18193, 4003
1009778, BOOKER, CASEY, 3, 28023.6, 3994
1009781, ZACK, PAGE, 0, 16426.3, 4012
1009783, ALPHONSO, HICKMAN, 7, 9908.9, 3998
1009787, BRYCE, NIXON, 3, 27773.8, 3997
1009789, HERIBERTO, BOLTON, 0, 20239.5, 4015
1009790, LUTHER, TILLMAN, 5, 13848.8, 3996
1009793, LANCE, POTTER, 4, 18599.1, 4017
1009796, EMMETT, HUFF, 7, 27891.2, 4004
1009797, ASHLEY, MCGOWAN, 0, 8135.4, 4009
1009800, JORDON, JEFFERSON, 4, 17974.5, 4003
1009804, CEDRICK, FERNANDEZ, 5, 6357.4, 4008
1009807, JOESPH, OLSON, 0, 16355.4, 4002
1009808, HARLAN, PRINCE, 0, 18523.7, 4007
1009813, GREGORY, NIXON, 2, 24825.9, 3996
1009816, DOMINICK, SAWYER, 4, 12157.9, 4004
1009821, OSWALDO, FRYE, 0, 27429.7, 3994
1009822, MOHAMMED, INGRAM, 5, 26252.5, 4012
1009825, DARRON, KLINE, 6, 4742.4, 3996
1009829, MITCHEL, HOOPER, 2, 11653.6, 4003
1009832, MARCELLUS, KEY, 2, 8201.8, 4009
1009836, LONG, BALL, 0, 9416.4, 4003
1009838, ARCHIE, GARRISON, 6, 14601.2, 3994
1009839, ERIK, ODONNELL, 7, 7279.8, 4013
1009841, TOMMY, MCLEAN, 3, 16271.2, 4005
1009845, JAMAAL, REED, 2, 5879.6, 3992
1009850, AGUSTIN, PETERSEN, 7, 6991.7, 4014
1009854, EDMOND, HAMMOND, 7, 11857.9, 4012
1009856, SHERWOOD, MEYERS, 3, 16117.9, 3997
1009861, DARNELL, ROWE, 0, 21569.3, 4002
1009863, HOMER, HOOPER, 4, 26615.6, 4005
1009866, MARKUS, HATFIELD, 4, 8247.8, 4002
1009869, VAUGHN, HAYS, 4, 27449.3, 4000
1009870, DARRELL, CROSS, 7, 20703.7, 4008
1009874, TERRANCE, GILLESPIE, 4, 19782.7, 3996
1009879, HAYDEN, RODRIQUEZ, 2, 13472.6, 4002
1009882, MARGARITO, MURPHY, 1, 26366.5, 3990
1009883, RUSSELL, PETTY, 7, 23760.6, 4001
1009887, LONNIE, ROGERS, 7, 19889.3, 4019
1009891, ROBBIE, HAMPTON, 4, 6157.6, 4017
1009892, ELISHA, WARNER, 6, 14935.5, 3995
1009895, BRADLEY, RIOS, 2, 16246.8, 4018
1009899, DENIS, HAYS, 0, 8311.4, 3990
1009900, BERRY, GONZALES, 2, 9734.3, 4018
1009902, BOYCE, WHITFIELD, 5, 19494.7, 4009
1009906, MIQUEL, GRANT, 5, 26690, 3999
1009910, FELIX, RUSSELL, 4, 27132.1, 4017
1009913, RODRIGO, HARRIS, 5, 13753, 4006
1009914, SANTIAGO, CALHOUN, 5, 27369.8, 4018
1009918, YOUNG, DONOVAN, 4, 9191.1, 3994
1009921, TEODORO, VELASQUEZ, 7, 10417.2, 4006
1009923, KIM, ROMERO, 0, 11554.5, 4007
1009926, EFRAIN, HOPKINS, 3, 21576.3, 4003
1009927, VERN, MORALES, 1, 11550.1, 3992
1009931, RUDY, VAUGHN, 4, 20981.6, 3991
1009933, BRYAN, MONTOYA, 0, 26062.5, 3992
1009936, DUSTIN, HENDRIX, 5, 26866, 4010
1009940, RANDOLPH, WOOTEN, 4, 11337.1, 4002
1009944, CEDRIC, NEWTON, 5, 19665.9, 4018
1009947, DIEGO, CLAYTON, 3, 10899.6, 3990
1009948, DEREK, NORMAN, 0, 27147.6, 4016
1009953, PARIS, MUELLER, 2, 27043.9, 4017
1009956, ALFONZO, BURCH, 5, 24661.3, 4017
1009961, AUBREY, JEFFERSON, 3, 24023.4, 4012
1009966, GREGORY, FITZGERALD, 0, 27432.4, 3990
1009969, BRENDAN, LEBLANC, 2, 5707.9, 3997
1009972, RODGER, HICKS, 3, 22304.8, 4009
1009977, TOD, WATSON, 2, 17025.2, 3990
1009978, CRAIG, DODSON, 6, 28277.4, 4013
1009979, KARL, CABRERA, 1, 19837.4, 4005
1009983, LEVI, LYNN, 1, 13112.8, 3993
1009987, FRANCES, KIM, 6, 7382.9, 4017
1009989, BART, MELTON, 2, 17912.1, 3994
1009990, KARL, LEWIS, 4, 16036.8, 4002
1009995, ULYSSES, BRANCH, 7, 4326.8, 4019
1009997, JACKSON, TORRES, 6, 19459.2, 4016
1009999, GALEN, GOLDEN, 2, 26209.1, 4016
1010002, DALE, SIMS, 5, 27854.5, 3995
1010003, STEVIE, BONNER, 4, 10172.4, 4008
1010004, MARIO, SPEARS, 1, 26985.2, 3991
1010008, NOBLE, BAUER, 7, 11156.6, 4019
1010011, AL, SYKES, 3, 28346.6, 4014
1010015, SANTOS, STRICKLAND, 4, 12568.1, 3992
